"codigo_municipio";"nome_municipio";"sigla_uf"
"3576";"TUNEIRAS DO OESTE";"PR"
"3577";"TUPASSI";"PR"
"3578";"TURVO";"PR"
"3579";"UBIRATA";"PR"
"3580";"UMUARAMA";"PR"
"3581";"UNIAO DA VITORIA";"PR"
"3582";"UNIFLOR";"PR"
"3583";"URAI";"PR"
"3584";"VENTANIA";"PR"
"3585";"VERA CRUZ DO OESTE";"PR"
"3586";"VERE";"PR"
"3587";"VIRMOND";"PR"
"3588";"VITORINO";"PR"
"3589";"WENCESLAU BRAZ";"PR"
"3590";"XAMBRE";"PR"
"3591";"ANGRA DOS REIS";"RJ"
"3592";"APERIBE";"RJ"
"3593";"ARARUAMA";"RJ"
"3594";"AREAL";"RJ"
"3595";"ARMACAO DOS BUZIOS";"RJ"
"3596";"ARRAIAL DO CABO";"RJ"
"3597";"BARRA DO PIRAI";"RJ"
"3598";"BARRA MANSA";"RJ"
"3599";"BELFORD ROXO";"RJ"
"3600";"BOM JARDIM";"RJ"
"3601";"BOM JESUS DO ITABAPOANA";"RJ"
"3602";"CABO FRIO";"RJ"
"3603";"CACHOEIRAS DE MACACU";"RJ"
"3604";"CAMBUCI";"RJ"
"3605";"CAMPOS DOS GOYTACAZES";"RJ"
"3606";"CANTAGALO";"RJ"
"3607";"CARAPEBUS";"RJ"
"3608";"CARDOSO MOREIRA";"RJ"
"3609";"CARMO";"RJ"
"3610";"CASIMIRO DE ABREU";"RJ"
"3611";"COMENDADOR LEVY GASPARIAN";"RJ"
"3612";"CONCEICAO DE MACABU";"RJ"
"3613";"CORDEIRO";"RJ"
"3614";"DUAS BARRAS";"RJ"
"3615";"DUQUE DE CAXIAS";"RJ"
"3616";"ENGENHEIRO PAULO DE FRONTIN";"RJ"
"3617";"GUAPIMIRIM";"RJ"
"3618";"IGUABA GRANDE";"RJ"
"3619";"ITABORAI";"RJ"
"3620";"ITAGUAI";"RJ"
"3621";"ITALVA";"RJ"
"3622";"ITAOCARA";"RJ"
"3623";"ITAPERUNA";"RJ"
"3624";"ITATIAIA";"RJ"
"3625";"JAPERI";"RJ"
"3626";"LAJE DO MURIAE";"RJ"
"3627";"MACAE";"RJ"
"3628";"MACUCO";"RJ"
"3629";"MAGE";"RJ"
"3630";"MANGARATIBA";"RJ"
"3631";"MARICA";"RJ"
"3632";"MENDES";"RJ"
"3633";"MESQUITA";"RJ"
"3634";"MIGUEL PEREIRA";"RJ"
"3635";"MIRACEMA";"RJ"
"3636";"NATIVIDADE";"RJ"
"3637";"NILOPOLIS";"RJ"
"3638";"NITEROI";"RJ"
"3639";"NOVA FRIBURGO";"RJ"
"3640";"NOVA IGUACU";"RJ"
"3641";"PARACAMBI";"RJ"
"3642";"PARAIBA DO SUL";"RJ"
"3643";"PARATI";"RJ"
"3644";"PATY DO ALFERES";"RJ"
"3645";"PETROPOLIS";"RJ"
"3646";"PINHEIRAL";"RJ"
"3647";"PIRAI";"RJ"
"3648";"PORCIUNCULA";"RJ"
"3649";"PORTO REAL";"RJ"
"3650";"QUATIS";"RJ"
"3651";"QUEIMADOS";"RJ"
"3652";"QUISSAMA";"RJ"
"3653";"RESENDE";"RJ"
"3654";"RIO BONITO";"RJ"
"3655";"RIO CLARO";"RJ"
"3656";"RIO DAS FLORES";"RJ"
"3657";"RIO DAS OSTRAS";"RJ"
"3658";"RIO DE JANEIRO";"RJ"
"3659";"SANTA MARIA MADALENA";"RJ"
"3660";"SANTO ANTONIO DE PADUA";"RJ"
"3661";"SAO FIDELIS";"RJ"
"3662";"SAO FRANCISCO DE ITABAPOANA";"RJ"
"3663";"SAO GONCALO";"RJ"
"3664";"SAO JOAO DA BARRA";"RJ"
"3665";"SAO JOAO DE MERITI";"RJ"
"3666";"SAO JOSE DE UBA";"RJ"
"3667";"SAO JOSE DO VALE DO RIO PRETO";"RJ"
"3668";"SAO PEDRO DA ALDEIA";"RJ"
"3669";"SAO SEBASTIAO DO ALTO";"RJ"
"3670";"SAPUCAIA";"RJ"
"3671";"SAQUAREMA";"RJ"
"3672";"SEROPEDICA";"RJ"
"3673";"SILVA JARDIM";"RJ"
"3674";"SUMIDOURO";"RJ"
"3675";"TANGUA";"RJ"
"3676";"TERESOPOLIS";"RJ"
"3677";"TRAJANO DE MORAES";"RJ"
"3678";"TRES RIOS";"RJ"
"3679";"VALENCA";"RJ"
"3680";"VARRE-SAI";"RJ"
"3681";"VASSOURAS";"RJ"
"3682";"VOLTA REDONDA";"RJ"
"3683";"ACARI";"RN"
"3684";"AFONSO BEZERRA";"RN"
"3685";"AGUA NOVA";"RN"
"3686";"ALEXANDRIA";"RN"
"3687";"ALMINO AFONSO";"RN"
"3688";"ALTO DO RODRIGUES";"RN"
"3689";"ANGICOS";"RN"
"3690";"ANTONIO MARTINS";"RN"
"3691";"APODI";"RN"
"3692";"AREIA BRANCA";"RN"
"3693";"ARES";"RN"
"3694";"ASSU";"RN"
"3695";"AUGUSTO SEVERO";"RN"
"3696";"BAIA FORMOSA";"RN"
"3697";"BARAUNA";"RN"
"3698";"BARCELONA";"RN"
"3699";"BENTO FERNANDES";"RN"
"3700";"BODO";"RN"
"3701";"BOM JESUS";"RN"
"3702";"BREJINHO";"RN"
"3703";"CAICARA DO NORTE";"RN"
"3704";"CAICARA DO RIO DO VENTO";"RN"
"3705";"CAICO";"RN"
"3706";"CAMPO REDONDO";"RN"
"3707";"CANGUARETAMA";"RN"
"3708";"CARAUBAS";"RN"
"3709";"CARNAUBA DOS DANTAS";"RN"
"3710";"CARNAUBAIS";"RN"
"3711";"CEARA-MIRIM";"RN"
"3712";"CERRO CORA";"RN"
"3713";"CORONEL EZEQUIEL";"RN"
"3714";"CORONEL JOAO PESSOA";"RN"
"3715";"CRUZETA";"RN"
"3716";"CURRAIS NOVOS";"RN"
"3717";"DOUTOR SEVERIANO";"RN"
"3718";"ENCANTO";"RN"
"3719";"EQUADOR";"RN"
"3720";"ESPIRITO SANTO";"RN"
"3721";"EXTREMOZ";"RN"
"3722";"FELIPE GUERRA";"RN"
"3723";"FERNANDO PEDROZA";"RN"
"3724";"FLORANIA";"RN"
"3725";"FRANCISCO DANTAS";"RN"
"3726";"FRUTUOSO GOMES";"RN"
"3727";"GALINHOS";"RN"
"3728";"GOIANINHA";"RN"
"3729";"GOVERNADOR DIX-SEPT ROSADO";"RN"
"3730";"GROSSOS";"RN"
"3731";"GUAMARE";"RN"
"3732";"IELMO MARINHO";"RN"
"3733";"IPANGUACU";"RN"
"3734";"IPUEIRA";"RN"
"3735";"ITAJA";"RN"
"3736";"ITAU";"RN"
"3737";"JACANA";"RN"
"3738";"JANDAIRA";"RN"
"3739";"JANDUIS";"RN"
"3740";"JANUARIO CICCO";"RN"
"3741";"JAPI";"RN"
"3742";"JARDIM DE ANGICOS";"RN"
"3743";"JARDIM DE PIRANHAS";"RN"
"3744";"JARDIM DO SERIDO";"RN"
"3745";"JOAO CAMARA";"RN"
"3746";"JOAO DIAS";"RN"
"3747";"JOSE DA PENHA";"RN"
"3748";"JUCURUTU";"RN"
"3749";"JUNDIA";"RN"
"3750";"LAGOA D'ANTA";"RN"
"3751";"LAGOA DE PEDRAS";"RN"
"3752";"LAGOA DE VELHOS";"RN"
"3753";"LAGOA NOVA";"RN"
"3754";"LAGOA SALGADA";"RN"
"3755";"LAJES";"RN"
"3756";"LAJES PINTADAS";"RN"
"3757";"LUCRECIA";"RN"
"3758";"LUIS GOMES";"RN"
"3759";"MACAIBA";"RN"
"3760";"MACAU";"RN"
"3761";"MAJOR SALES";"RN"
"3762";"MARCELINO VIEIRA";"RN"
"3763";"MARTINS";"RN"
"3764";"MAXARANGUAPE";"RN"
"3765";"MESSIAS TARGINO";"RN"
"3766";"MONTANHAS";"RN"
"3767";"MONTE ALEGRE";"RN"
"3768";"MONTE DAS GAMELEIRAS";"RN"
"3769";"MOSSORO";"RN"
"3770";"NATAL";"RN"
"3771";"NISIA FLORESTA";"RN"
"3772";"NOVA CRUZ";"RN"
"3773";"OLHO D'AGUA DO BORGES";"RN"
"3774";"OURO BRANCO";"RN"
"3775";"PARANA";"RN"
"3776";"PARAU";"RN"
"3777";"PARAZINHO";"RN"
"3778";"PARELHAS";"RN"
"3779";"PARNAMIRIM";"RN"
"3780";"PASSA E FICA";"RN"
"3781";"PASSAGEM";"RN"
"3782";"PATU";"RN"
"3783";"PAU DOS FERROS";"RN"
"3784";"PEDRA GRANDE";"RN"
"3785";"PEDRA PRETA";"RN"
"3786";"PEDRO AVELINO";"RN"
"3787";"PEDRO VELHO";"RN"
"3788";"PENDENCIAS";"RN"
"3789";"PILOES";"RN"
"3790";"POCO BRANCO";"RN"
"3791";"PORTALEGRE";"RN"
"3792";"PORTO DO MANGUE";"RN"
"3793";"PRESIDENTE JUSCELINO";"RN"
"3794";"PUREZA";"RN"
"3795";"RAFAEL FERNANDES";"RN"
"3796";"RAFAEL GODEIRO";"RN"
"3797";"RIACHO DA CRUZ";"RN"
"3798";"RIACHO DE SANTANA";"RN"
"3799";"RIACHUELO";"RN"
"3800";"RIO DO FOGO";"RN"
"3801";"RODOLFO FERNANDES";"RN"
"3802";"RUY BARBOSA";"RN"
"3803";"SANTA CRUZ";"RN"
"3804";"SANTA MARIA";"RN"
"3805";"SANTANA DO MATOS";"RN"
"3806";"SANTANA DO SERIDO";"RN"
"3807";"SANTO ANTONIO";"RN"
"3808";"SAO BENTO DO NORTE";"RN"
"3809";"SAO BENTO DO TRAIRI";"RN"
"3810";"SAO FERNANDO";"RN"
"3811";"SAO FRANCISCO DO OESTE";"RN"
"3812";"SAO GONCALO DO AMARANTE";"RN"
"3813";"SAO JOAO DO SABUGI";"RN"
"3814";"SAO JOSE DE MIPIBU";"RN"
"3815";"SAO JOSE DO CAMPESTRE";"RN"
"3816";"SAO JOSE DO SERIDO";"RN"
"3817";"SAO MIGUEL";"RN"
"3818";"SAO MIGUEL DO GOSTOSO";"RN"
"3819";"SAO PAULO DO POTENGI";"RN"
"3820";"SAO PEDRO";"RN"
"3821";"SAO RAFAEL";"RN"
"3822";"SAO TOME";"RN"
"3823";"SAO VICENTE";"RN"
"3824";"SENADOR ELOI DE SOUZA";"RN"
"3825";"SENADOR GEORGINO AVELINO";"RN"
"3826";"SERRA DE SAO BENTO";"RN"
"3827";"SERRA DO MEL";"RN"
"3828";"SERRA NEGRA DO NORTE";"RN"
"3829";"SERRINHA";"RN"
"3830";"SERRINHA DOS PINTOS";"RN"
"3831";"SEVERIANO MELO";"RN"
"3832";"SITIO NOVO";"RN"
"3833";"TABOLEIRO GRANDE";"RN"
"3834";"TAIPU";"RN"
"3835";"TANGARA";"RN"
"3836";"TENENTE ANANIAS";"RN"
"3837";"TENENTE LAURENTINO CRUZ";"RN"
"3838";"TIBAU";"RN"
"3839";"TIBAU DO SUL";"RN"
"3840";"TIMBAUBA DOS BATISTAS";"RN"
"3841";"TOUROS";"RN"
"3842";"TRIUNFO POTIGUAR";"RN"
"3843";"UMARIZAL";"RN"
"3844";"UPANEMA";"RN"
"3845";"VARZEA";"RN"
"3846";"VENHA-VER";"RN"
"3847";"VERA CRUZ";"RN"
"3848";"VICOSA";"RN"
"3849";"VILA FLOR";"RN"
"3850";"ALTA FLORESTA D'OESTE";"RO"
"3851";"ALTO ALEGRE DOS PARECIS";"RO"
"3852";"ALTO PARAISO";"RO"
"3853";"ALVORADA D'OESTE";"RO"
"3854";"ARIQUEMES";"RO"
"3855";"BURITIS";"RO"
"3856";"CABIXI";"RO"
"3857";"CACAULANDIA";"RO"
"3858";"CACOAL";"RO"
"3859";"CAMPO NOVO DE RONDONIA";"RO"
"3860";"CANDEIAS DO JAMARI";"RO"
"3861";"CASTANHEIRAS";"RO"
"3862";"CEREJEIRAS";"RO"
"3863";"CHUPINGUAIA";"RO"
"3864";"COLORADO DO OESTE";"RO"
"3865";"CORUMBIARA";"RO"
"3866";"COSTA MARQUES";"RO"
"3867";"CUJUBIM";"RO"
"3868";"ESPIGAO D'OESTE";"RO"
"3869";"GOVERNADOR JORGE TEIXEIRA";"RO"
"3870";"GUAJARA-MIRIM";"RO"
"3871";"ITAPUA DO OESTE";"RO"
"3872";"JARU";"RO"
"3873";"JI-PARANA";"RO"
"3874";"MACHADINHO D'OESTE";"RO"
"3875";"MINISTRO ANDREAZZA";"RO"
"3876";"MIRANTE DA SERRA";"RO"
"3877";"MONTE NEGRO";"RO"
"3878";"NOVA BRASILANDIA D'OESTE";"RO"
"3879";"NOVA MAMORE";"RO"
"3880";"NOVA UNIAO";"RO"
"3881";"NOVO HORIZONTE DO OESTE";"RO"
"3882";"OURO PRETO DO OESTE";"RO"
"3883";"PARECIS";"RO"
"3884";"PIMENTA BUENO";"RO"
"3885";"PIMENTEIRAS DO OESTE";"RO"
"3886";"PORTO VELHO";"RO"
"3887";"PRESIDENTE MEDICI";"RO"
"3888";"PRIMAVERA DE RONDONIA";"RO"
"3889";"RIO CRESPO";"RO"
"3890";"ROLIM DE MOURA";"RO"
"3891";"SANTA LUZIA D'OESTE";"RO"
"3892";"SAO FELIPE D'OESTE";"RO"
"3893";"SAO FRANCISCO DO GUAPORE";"RO"
"3894";"SAO MIGUEL DO GUAPORE";"RO"
"3895";"SERINGUEIRAS";"RO"
"3896";"TEIXEIROPOLIS";"RO"
"3897";"THEOBROMA";"RO"
"3898";"URUPA";"RO"
"3899";"VALE DO ANARI";"RO"
"3900";"VALE DO PARAISO";"RO"
"3901";"VILHENA";"RO"
"3902";"ALTO ALEGRE";"RR"
"3903";"AMAJARI";"RR"
"3904";"BOA VISTA";"RR"
"3905";"BONFIM";"RR"
"3906";"CANTA";"RR"
"3907";"CARACARAI";"RR"
"3908";"CAROEBE";"RR"
"3909";"IRACEMA";"RR"
"3910";"MUCAJAI";"RR"
"3911";"NORMANDIA";"RR"
"3912";"PACARAIMA";"RR"
"3913";"RORAINOPOLIS";"RR"
"3914";"SAO JOAO DA BALIZA";"RR"
"3915";"SAO LUIZ";"RR"
"3916";"UIRAMUTA";"RR"
"3917";"ACEGUA";"RS"
"3918";"AGUA SANTA";"RS"
"3919";"AGUDO";"RS"
"3920";"AJURICABA";"RS"
"3921";"ALECRIM";"RS"
"3922";"ALEGRETE";"RS"
"3923";"ALEGRIA";"RS"
"3924";"ALMIRANTE TAMANDARE DO SUL";"RS"
"3925";"ALPESTRE";"RS"
"3926";"ALTO ALEGRE";"RS"
"3927";"ALTO FELIZ";"RS"
"3928";"ALVORADA";"RS"
"3929";"AMARAL FERRADOR";"RS"
"3930";"AMETISTA DO SUL";"RS"
"3931";"ANDRE DA ROCHA";"RS"
"3932";"ANTA GORDA";"RS"
"3933";"ANTONIO PRADO";"RS"
"3934";"ARAMBARE";"RS"
"3935";"ARARICA";"RS"
"3936";"ARATIBA";"RS"
"3937";"ARROIO DO MEIO";"RS"
"3938";"ARROIO DO PADRE";"RS"
"3939";"ARROIO DO SAL";"RS"
"3940";"ARROIO DO TIGRE";"RS"
"3941";"ARROIO DOS RATOS";"RS"
"3942";"ARROIO GRANDE";"RS"
"3943";"ARVOREZINHA";"RS"
"3944";"AUGUSTO PESTANA";"RS"
"3945";"AUREA";"RS"
"3946";"BAGE";"RS"
"3947";"BALNEARIO PINHAL";"RS"
"3948";"BARAO";"RS"
"3949";"BARAO DE COTEGIPE";"RS"
"3950";"BARAO DO TRIUNFO";"RS"
"3951";"BARRA DO GUARITA";"RS"
"3952";"BARRA DO QUARAI";"RS"
"3953";"BARRA DO RIBEIRO";"RS"
"3954";"BARRA DO RIO AZUL";"RS"
"3955";"BARRA FUNDA";"RS"
"3956";"BARRACAO";"RS"
"3957";"BARROS CASSAL";"RS"
"3958";"BENJAMIN CONSTANT DO SUL";"RS"
"3959";"BENTO GONCALVES";"RS"
"3960";"BOA VISTA DAS MISSOES";"RS"
"3961";"BOA VISTA DO BURICA";"RS"
"3962";"BOA VISTA DO CADEADO";"RS"
"3963";"BOA VISTA DO INCRA";"RS"
"3964";"BOA VISTA DO SUL";"RS"
"3965";"BOM JESUS";"RS"
"3966";"BOM PRINCIPIO";"RS"
"3967";"BOM PROGRESSO";"RS"
"3968";"BOM RETIRO DO SUL";"RS"
"3969";"BOQUEIRAO DO LEAO";"RS"
"3970";"BOSSOROCA";"RS"
"3971";"BOZANO";"RS"
"3972";"BRAGA";"RS"
"3973";"BROCHIER";"RS"
"3974";"BUTIA";"RS"
"3975";"CACAPAVA DO SUL";"RS"
"3976";"CACEQUI";"RS"
"3977";"CACHOEIRA DO SUL";"RS"
"3978";"CACHOEIRINHA";"RS"
"3979";"CACIQUE DOBLE";"RS"
"3980";"CAIBATE";"RS"
"3981";"CAICARA";"RS"
"3982";"CAMAQUA";"RS"
"3983";"CAMARGO";"RS"
"3984";"CAMBARA DO SUL";"RS"
"3985";"CAMPESTRE DA SERRA";"RS"
"3986";"CAMPINA DAS MISSOES";"RS"
"3987";"CAMPINAS DO SUL";"RS"
"3988";"CAMPO BOM";"RS"
"3989";"CAMPO NOVO";"RS"
"3990";"CAMPOS BORGES";"RS"
"3991";"CANDELARIA";"RS"
"3992";"CANDIDO GODOI";"RS"
"3993";"CANDIOTA";"RS"
"3994";"CANELA";"RS"
"3995";"CANGUCU";"RS"
"3996";"CANOAS";"RS"
"3997";"CANUDOS DO VALE";"RS"
"3998";"CAPAO BONITO DO SUL";"RS"
"3999";"CAPAO DA CANOA";"RS"
"4000";"CAPAO DO CIPO";"RS"
"4001";"CAPAO DO LEAO";"RS"
"4002";"CAPELA DE SANTANA";"RS"
"4003";"CAPITAO";"RS"
"4004";"CAPIVARI DO SUL";"RS"
"4005";"CARAA";"RS"
"4006";"CARAZINHO";"RS"
"4007";"CARLOS BARBOSA";"RS"
"4008";"CARLOS GOMES";"RS"
"4009";"CASCA";"RS"
"4010";"CASEIROS";"RS"
"4011";"CATUIPE";"RS"
"4012";"CAXIAS DO SUL";"RS"
"4013";"CENTENARIO";"RS"
"4014";"CERRITO";"RS"
"4015";"CERRO BRANCO";"RS"
"4016";"CERRO GRANDE";"RS"
"4017";"CERRO GRANDE DO SUL";"RS"
"4018";"CERRO LARGO";"RS"
"4019";"CHAPADA";"RS"
"4020";"CHARQUEADAS";"RS"
"4021";"CHARRUA";"RS"
"4022";"CHIAPETTA";"RS"
"4023";"CHUI";"RS"
"4024";"CHUVISCA";"RS"
"4025";"CIDREIRA";"RS"
"4026";"CIRIACO";"RS"
"4027";"COLINAS";"RS"
"4028";"COLORADO";"RS"
"4029";"CONDOR";"RS"
"4030";"CONSTANTINA";"RS"
"4031";"COQUEIRO BAIXO";"RS"
"4032";"COQUEIROS DO SUL";"RS"
"4033";"CORONEL BARROS";"RS"
"4034";"CORONEL BICACO";"RS"
"4035";"CORONEL PILAR";"RS"
"4036";"COTIPORA";"RS"
"4037";"COXILHA";"RS"
"4038";"CRISSIUMAL";"RS"
"4039";"CRISTAL";"RS"
"4040";"CRISTAL DO SUL";"RS"
"4041";"CRUZ ALTA";"RS"
"4042";"CRUZALTENSE";"RS"
"4043";"CRUZEIRO DO SUL";"RS"
"4044";"DAVID CANABARRO";"RS"
"4045";"DERRUBADAS";"RS"
"4046";"DEZESSEIS DE NOVEMBRO";"RS"
"4047";"DILERMANDO DE AGUIAR";"RS"
"4048";"DOIS IRMAOS";"RS"
"4049";"DOIS IRMAOS DAS MISSOES";"RS"
"4050";"DOIS LAJEADOS";"RS"
"4051";"DOM FELICIANO";"RS"
"4052";"DOM PEDRITO";"RS"
"4053";"DOM PEDRO DE ALCANTARA";"RS"
"4054";"DONA FRANCISCA";"RS"
"4055";"DOUTOR MAURICIO CARDOSO";"RS"
"4056";"DOUTOR RICARDO";"RS"
"4057";"ELDORADO DO SUL";"RS"
"4058";"ENCANTADO";"RS"
"4059";"ENCRUZILHADA DO SUL";"RS"
"4060";"ENGENHO VELHO";"RS"
"4061";"ENTRE RIOS DO SUL";"RS"
"4062";"ENTRE-IJUIS";"RS"
"4063";"EREBANGO";"RS"
"4064";"ERECHIM";"RS"
"4065";"ERNESTINA";"RS"
"4066";"ERVAL GRANDE";"RS"
"4067";"ERVAL SECO";"RS"
"4068";"ESMERALDA";"RS"
"4069";"ESPERANCA DO SUL";"RS"
"4070";"ESPUMOSO";"RS"
"4071";"ESTACAO";"RS"
"4072";"ESTANCIA VELHA";"RS"
"4073";"ESTEIO";"RS"
"4074";"ESTRELA";"RS"
"4075";"ESTRELA VELHA";"RS"
"4076";"EUGENIO DE CASTRO";"RS"
"4077";"FAGUNDES VARELA";"RS"
"4078";"FARROUPILHA";"RS"
"4079";"FAXINAL DO SOTURNO";"RS"
"4080";"FAXINALZINHO";"RS"
"4081";"FAZENDA VILANOVA";"RS"
"4082";"FELIZ";"RS"
"4083";"FLORES DA CUNHA";"RS"
"4084";"FLORIANO PEIXOTO";"RS"
"4085";"FONTOURA XAVIER";"RS"
"4086";"FORMIGUEIRO";"RS"
"4087";"FORQUETINHA";"RS"
"4088";"FORTALEZA DOS VALOS";"RS"
"4089";"FREDERICO WESTPHALEN";"RS"
"4090";"GARIBALDI";"RS"
"4091";"GARRUCHOS";"RS"
"4092";"GAURAMA";"RS"
"4093";"GENERAL CAMARA";"RS"
"4094";"GENTIL";"RS"
"4095";"GETULIO VARGAS";"RS"
"4096";"GIRUA";"RS"
"4097";"GLORINHA";"RS"
"4098";"GRAMADO";"RS"
"4099";"GRAMADO DOS LOUREIROS";"RS"
"4100";"GRAMADO XAVIER";"RS"
"4101";"GRAVATAI";"RS"
"4102";"GUABIJU";"RS"
"4103";"GUAIBA";"RS"
"4104";"GUAPORE";"RS"
"4105";"GUARANI DAS MISSOES";"RS"
"4106";"HARMONIA";"RS"
"4107";"HERVAL";"RS"
"4108";"HERVEIRAS";"RS"
"4109";"HORIZONTINA";"RS"
"4110";"HULHA NEGRA";"RS"
"4111";"HUMAITA";"RS"
"4112";"IBARAMA";"RS"
"4113";"IBIACA";"RS"
"4114";"IBIRAIARAS";"RS"
"4115";"IBIRAPUITA";"RS"
"4116";"IBIRUBA";"RS"
"4117";"IGREJINHA";"RS"
"4118";"IJUI";"RS"
"4119";"ILOPOLIS";"RS"
"4120";"IMBE";"RS"
"4121";"IMIGRANTE";"RS"
"4122";"INDEPENDENCIA";"RS"
"4123";"INHACORA";"RS"
"4124";"IPE";"RS"
"4125";"IPIRANGA DO SUL";"RS"
"4126";"IRAI";"RS"
"4127";"ITAARA";"RS"
"4128";"ITACURUBI";"RS"
"4129";"ITAPUCA";"RS"
"4199";"NOVA RAMADA";"RS"
"4200";"NOVA ROMA DO SUL";"RS"
"4201";"NOVA SANTA RITA";"RS"
"4202";"NOVO BARREIRO";"RS"
"4203";"NOVO CABRAIS";"RS"
"4204";"NOVO HAMBURGO";"RS"
"4205";"NOVO MACHADO";"RS"
"4206";"NOVO TIRADENTES";"RS"
"4207";"NOVO XINGU";"RS"
"4208";"OSORIO";"RS"
"4209";"PAIM FILHO";"RS"
"4210";"PALMARES DO SUL";"RS"
"4211";"PALMEIRA DAS MISSOES";"RS"
"4212";"PALMITINHO";"RS"
"4213";"PANAMBI";"RS"
"4214";"PANTANO GRANDE";"RS"
"4215";"PARAI";"RS"
"4216";"PARAISO DO SUL";"RS"
"4217";"PARECI NOVO";"RS"
"4218";"PAROBE";"RS"
"4219";"PASSA SETE";"RS"
"4220";"PASSO DO SOBRADO";"RS"
"4221";"PASSO FUNDO";"RS"
"4222";"PAULO BENTO";"RS"
"4223";"PAVERAMA";"RS"
"4224";"PEDRAS ALTAS";"RS"
"4225";"PEDRO OSORIO";"RS"
"4226";"PEJUCARA";"RS"
"4227";"PELOTAS";"RS"
"4228";"PICADA CAFE";"RS"
"4229";"PINHAL";"RS"
"4230";"PINHAL DA SERRA";"RS"
"4231";"PINHAL GRANDE";"RS"
"4232";"PINHEIRINHO DO VALE";"RS"
"4233";"PINHEIRO MACHADO";"RS"
"4234";"PINTO BANDEIRA";"RS"
"4235";"PIRAPO";"RS"
"4236";"PIRATINI";"RS"
"4237";"PLANALTO";"RS"
"4238";"POCO DAS ANTAS";"RS"
"4239";"PONTAO";"RS"
"4240";"PONTE PRETA";"RS"
"4241";"PORTAO";"RS"
"4242";"PORTO ALEGRE";"RS"
"4243";"PORTO LUCENA";"RS"
"4244";"PORTO MAUA";"RS"
"4245";"PORTO VERA CRUZ";"RS"
"4246";"PORTO XAVIER";"RS"
"4247";"POUSO NOVO";"RS"
"4248";"PRESIDENTE LUCENA";"RS"
"4249";"PROGRESSO";"RS"
"4250";"PROTASIO ALVES";"RS"
"4251";"PUTINGA";"RS"
"4252";"QUARAI";"RS"
"4253";"QUATRO IRMAOS";"RS"
"4254";"QUEVEDOS";"RS"
"4255";"QUINZE DE NOVEMBRO";"RS"
"4256";"REDENTORA";"RS"
"4257";"RELVADO";"RS"
"4258";"RESTINGA SECA";"RS"
"4259";"RIO DOS INDIOS";"RS"
"4260";"RIO GRANDE";"RS"
"4261";"RIO PARDO";"RS"
"4262";"RIOZINHO";"RS"
"4263";"ROCA SALES";"RS"
"4264";"RODEIO BONITO";"RS"
"4265";"ROLADOR";"RS"
"4266";"ROLANTE";"RS"
"4267";"RONDA ALTA";"RS"
"4268";"RONDINHA";"RS"
"4269";"ROQUE GONZALES";"RS"
"4270";"ROSARIO DO SUL";"RS"
"4271";"SAGRADA FAMILIA";"RS"
"4272";"SALDANHA MARINHO";"RS"
"4273";"SALTO DO JACUI";"RS"
"4274";"SALVADOR DAS MISSOES";"RS"
"4275";"SALVADOR DO SUL";"RS"
"4276";"SANANDUVA";"RS"
"4277";"SANTA BARBARA DO SUL";"RS"
"4278";"SANTA CECILIA DO SUL";"RS"
"4279";"SANTA CLARA DO SUL";"RS"
"4280";"SANTA CRUZ DO SUL";"RS"
"4281";"SANTA MARGARIDA DO SUL";"RS"
"4282";"SANTA MARIA";"RS"
"4283";"SANTA MARIA DO HERVAL";"RS"
"4284";"SANTA ROSA";"RS"
"4285";"SANTA TEREZA";"RS"
"4286";"SANTA VITORIA DO PALMAR";"RS"
"4287";"SANTANA DA BOA VISTA";"RS"
"4288";"SANTANA DO LIVRAMENTO";"RS"
"4289";"SANTIAGO";"RS"
"4290";"SANTO ANGELO";"RS"
"4291";"SANTO ANTONIO DA PATRULHA";"RS"
"4292";"SANTO ANTONIO DAS MISSOES";"RS"
"4293";"SANTO ANTONIO DO PALMA";"RS"
"4294";"SANTO ANTONIO DO PLANALTO";"RS"
"4295";"SANTO AUGUSTO";"RS"
"4296";"SANTO CRISTO";"RS"
"4297";"SANTO EXPEDITO DO SUL";"RS"
"4298";"SAO BORJA";"RS"
"4299";"SAO DOMINGOS DO SUL";"RS"
"4300";"SAO FRANCISCO DE ASSIS";"RS"
"4301";"SAO FRANCISCO DE PAULA";"RS"
"4302";"SAO GABRIEL";"RS"
"4303";"SAO JERONIMO";"RS"
"4304";"SAO JOAO DA URTIGA";"RS"
"4305";"SAO JOAO DO POLESINE";"RS"
"4306";"SAO JORGE";"RS"
"4307";"SAO JOSE DAS MISSOES";"RS"
"4308";"SAO JOSE DO HERVAL";"RS"
"4309";"SAO JOSE DO HORTENCIO";"RS"
"4310";"SAO JOSE DO INHACORA";"RS"
"4311";"SAO JOSE DO NORTE";"RS"
"4312";"SAO JOSE DO OURO";"RS"
"4313";"SAO JOSE DO SUL";"RS"
"4314";"SAO JOSE DOS AUSENTES";"RS"
"4315";"SAO LEOPOLDO";"RS"
"4316";"SAO LOURENCO DO SUL";"RS"
"4317";"SAO LUIZ GONZAGA";"RS"
"4318";"SAO MARCOS";"RS"
"4319";"SAO MARTINHO";"RS"
"4320";"SAO MARTINHO DA SERRA";"RS"
"4321";"SAO MIGUEL DAS MISSOES";"RS"
"4322";"SAO NICOLAU";"RS"
"4323";"SAO PAULO DAS MISSOES";"RS"
